DATE,GAS,COAL,NUCLEAR,WIND,HYDRO,IMPORTS,BIOMASS,OTHER,SOLAR,STORAGE,GENERATION,CARBON_INTENSITY,LOW_CARBON,ZERO_CARBON,RENEWABLE,FOSSIL,GAS_perc,COAL_perc,NUCLEAR_perc,WIND_perc,HYDRO_perc,IMPORTS_perc,BIOMASS_perc,OTHER_perc,SOLAR_perc,STORAGE_perc,GENERATION_perc,LOW_CARBON_perc,ZERO_CARBON_perc,RENEWABLE_perc,FOSSIL_perc
22/10/2016,813.61,120.09,394.16,96.36,14.06,52.17,0,30.64,40.17,17.17,1578.42,14.28,0,544.74,150.58,933.69,51.55,7.61,24.97,6.1,0.89,3.31,0,1.94,2.55,1.09,100,0,34.51,9.54,59.15
23/10/2016,662.69,102.49,391.86,170.76,11.06,82.5,0,34.23,44.4,10.87,1510.85,12.66,0,618.08,226.22,765.18,43.86,6.78,25.94,11.3,0.73,5.46,0,2.27,2.94,0.72,100,0,40.91,14.97,50.65
24/10/2016,894.42,259.96,375.86,102.14,13.85,51.89,0,35.17,17.39,23.24,1773.92,16.87,0,509.23,133.37,1154.38,50.42,14.65,21.19,5.76,0.78,2.93,0,1.98,0.98,1.31,100,0,28.71,7.52,65.08
25/10/2016,917.04,257.58,375.72,72.4,13.32,59.74,0,34.75,32.19,19.83,1782.57,17.18,0,493.64,117.92,1174.62,51.44,14.45,21.08,4.06,0.75,3.35,0,1.95,1.81,1.11,100,0,27.69,6.61,65.89
26/10/2016,876.7,180.75,375.76,209.33,9.34,49.73,0,33.01,28.98,14.92,1778.51,14.74,0,623.4,247.64,1057.45,49.29,10.16,21.13,11.77,0.52,2.8,0,1.86,1.63,0.84,100,0,35.05,13.92,59.46
27/10/2016,813.86,158.18,369.28,284.34,9.59,54.38,0,31.14,25.07,11.54,1757.39,13.7,0,688.28,319,972.04,46.31,9,21.01,16.18,0.55,3.09,0,1.77,1.43,0.66,100,0,39.16,18.15,55.31
28/10/2016,880.96,181.53,365.79,148.51,12.82,50.19,0,36.47,21.73,20.44,1718.45,15.18,0,548.86,183.07,1062.49,51.26,10.56,21.29,8.64,0.75,2.92,0,2.12,1.26,1.19,100,0,31.94,10.65,61.83
29/10/2016,860.22,124.68,366.01,38.67,10.73,72.93,0,40.96,13.29,14.76,1542.24,15.5,0,428.7,62.69,984.89,55.78,8.08,23.73,2.51,0.7,4.73,0,2.66,0.86,0.96,100,0,27.8,4.06,63.86
30/10/2016,767.5,127.3,368.53,37.93,10.4,126.99,0,41.08,18.78,13.65,1512.15,14.58,0,435.64,67.11,894.8,50.76,8.42,24.37,2.51,0.69,8.4,0,2.72,1.24,0.9,100,0,28.81,4.44,59.17
31/10/2016,845.9,172.55,378.7,46.18,12.28,106.7,0,41.95,43.88,16.98,1665.13,15.33,0,481.04,102.34,1018.46,50.8,10.36,22.74,2.77,0.74,6.41,0,2.52,2.64,1.02,100,0,28.89,6.15,61.16
01/11/2016,859.83,168.61,378,158.55,9.46,132.4,0,39.14,18.65,13.16,1777.81,14.47,0,564.67,186.66,1028.44,48.36,9.48,21.26,8.92,0.53,7.45,0,2.2,1.05,0.74,100,0,31.76,10.5,57.85
02/11/2016,940.73,224.75,378.06,156.17,10.37,61.13,0,40.97,55.58,15.27,1883.04,15.49,0,600.18,222.13,1165.48,49.96,11.94,20.08,8.29,0.55,3.25,0,2.18,2.95,0.81,100,0,31.87,11.8,61.89
03/11/2016,934.07,240.93,379.52,137.31,8.51,72.74,0,41.83,26.19,15.83,1856.94,16.36,0,551.53,172.01,1175,50.3,12.97,20.44,7.39,0.46,3.92,0,2.25,1.41,0.85,100,0,29.7,9.26,63.28
04/11/2016,862,252.09,389.85,167.45,7.76,79.41,0,41.68,19.39,13.42,1833.04,16.09,0,584.44,194.6,1114.09,47.03,13.75,21.27,9.13,0.42,4.33,0,2.27,1.06,0.73,100,0,31.88,10.62,60.78
05/11/2016,524.93,172,378.65,342.43,5.64,83.45,0,50.46,36.47,14.67,1608.69,12.39,0,763.19,384.54,696.93,32.63,10.69,23.54,21.29,0.35,5.19,0,3.14,2.27,0.91,100,0,47.44,23.9,43.32
06/11/2016,530.18,166.72,380.37,351.59,5.44,101.76,0,55.89,33.83,11.03,1636.82,11.83,0,771.23,390.86,696.9,32.39,10.19,23.24,21.48,0.33,6.22,0,3.41,2.07,0.67,100,0,47.12,23.88,42.58
07/11/2016,851.91,264.5,388.19,202.61,10.86,59.29,0,71.13,45.67,16.88,1911.04,15.69,0,647.33,259.14,1116.41,44.58,13.84,20.31,10.6,0.57,3.1,0,3.72,2.39,0.88,100,0,33.87,13.56,58.42
08/11/2016,941.86,305.97,399.91,128.66,11.58,78.93,0,74.69,19.24,22.11,1982.94,17.18,0,559.39,159.48,1247.83,47.5,15.43,20.17,6.49,0.58,3.98,0,3.77,0.97,1.11,100,0,28.21,8.04,62.93
09/11/2016,909.76,308.14,401.06,155.97,12.27,62.96,0,75.16,17.26,19.46,1962.04,16.97,0,586.57,185.51,1217.9,46.37,15.71,20.44,7.95,0.63,3.21,0,3.83,0.88,0.99,100,0,29.9,9.45,62.07
10/11/2016,900.62,243.05,395.88,205.4,12.61,48.95,0,73.09,29.72,21.12,1930.44,15.49,0,643.61,247.73,1143.68,46.65,12.59,20.51,10.64,0.65,2.54,0,3.79,1.54,1.09,100,0,33.34,12.83,59.24
11/11/2016,897.08,211.88,390.06,170.53,12.52,77.45,0,78.5,46.98,15.92,1900.92,15.22,0,620.1,230.04,1108.96,47.19,11.15,20.52,8.97,0.66,4.07,0,4.13,2.47,0.84,100,0,32.62,12.1,58.34
12/11/2016,799.83,103.13,391.14,223.37,19.16,54.24,0,93.72,7.26,16.93,1708.79,12.91,0,640.93,249.8,902.96,46.81,6.04,22.89,13.07,1.12,3.17,0,5.48,0.42,0.99,100,0,37.51,14.62,52.84
13/11/2016,808.92,74.9,394.97,154.26,21.3,57.4,0,94.57,38.42,15.57,1660.31,12.85,0,608.95,213.98,883.82,48.72,4.51,23.79,9.29,1.28,3.46,0,5.7,2.31,0.94,100,0,36.68,12.89,53.23
14/11/2016,865.84,167.87,402.17,263.75,21.46,44.3,0,96.3,8.79,16.22,1886.71,13.66,0,696.17,294,1033.71,45.89,8.9,21.32,13.98,1.14,2.35,0,5.1,0.47,0.86,100,0,36.9,15.58,54.79
15/11/2016,832.15,211.5,403.31,218.64,25.4,46.43,0,93.62,12.25,23.26,1866.56,14.46,0,659.6,256.29,1043.65,44.58,11.33,21.61,11.71,1.36,2.49,0,5.02,0.66,1.25,100,0,35.34,13.73,55.91
16/11/2016,719.11,175.42,403.69,338.04,22.51,39.92,0,95.79,26.3,14.02,1834.82,12.78,0,790.55,386.86,894.53,39.19,9.56,22,18.42,1.23,2.18,0,5.22,1.43,0.76,100,0,43.09,21.08,48.75
17/11/2016,786.37,156.82,401.98,312.8,24.89,56.1,0,97.43,16.68,20.92,1873.98,12.84,0,756.35,354.36,943.19,41.96,8.37,21.45,16.69,1.33,2.99,0,5.2,0.89,1.12,100,0,40.36,18.91,50.33
18/11/2016,878.08,165.22,392.74,245.24,23.35,59.6,0,97.39,28.93,20.43,1911.01,13.81,0,690.27,297.52,1043.31,45.95,8.65,20.55,12.83,1.22,3.12,0,5.1,1.51,1.07,100,0,36.12,15.57,54.59
19/11/2016,824.02,136.63,390.72,176.57,18.14,94.89,0,87.37,26.42,15.64,1770.41,13.68,0,611.86,221.13,960.65,46.54,7.72,22.07,9.97,1.02,5.36,0,4.93,1.49,0.88,100,0,34.56,12.49,54.26
20/11/2016,798.57,154,391.79,148.94,18.28,74.82,0,93.13,11.11,21.29,1711.93,14.06,0,570.12,178.33,952.58,46.65,9,22.89,8.7,1.07,4.37,0,5.44,0.65,1.24,100,0,33.3,10.42,55.64
21/11/2016,830.03,222.85,405.11,275.4,16.66,73.98,0,76.87,3.23,21.01,1925.15,14.47,0,700.41,295.3,1052.88,43.12,11.58,21.04,14.31,0.87,3.84,0,3.99,0.17,1.09,100,0,36.38,15.34,54.69
22/11/2016,833.88,213.54,386.24,339.55,12.8,64.41,0,62.66,10.84,20.04,1943.96,13.79,0,749.44,363.2,1047.42,42.9,10.98,19.87,17.47,0.66,3.31,0,3.22,0.56,1.03,100,0,38.55,18.68,53.88
23/11/2016,971.43,278.38,387.64,110.34,14.3,89.21,0,64.16,16.22,17.74,1949.42,16.83,0,528.5,140.86,1249.82,49.83,14.28,19.88,5.66,0.73,4.58,0,3.29,0.83,0.91,100,0,27.11,7.23,64.11
24/11/2016,912.97,221.65,396.31,181.57,14.46,77.19,0,84.64,16.61,17.93,1923.33,15.25,0,608.95,212.64,1134.62,47.47,11.52,20.61,9.44,0.75,4.01,0,4.4,0.86,0.93,100,0,31.66,11.06,58.99
25/11/2016,901.22,226.24,397.99,162.69,11.47,68.19,0,93.43,36.25,15.68,1913.18,15.4,0,608.4,210.41,1127.47,47.11,11.83,20.8,8.5,0.6,3.56,0,4.88,1.89,0.82,100,0,31.8,11,58.93
26/11/2016,906.51,168.4,376.82,68.55,10.67,102.37,0,93.34,27.27,16.18,1770.1,15.48,0,483.3,106.48,1074.91,51.21,9.51,21.29,3.87,0.6,5.78,0,5.27,1.54,0.91,100,0,27.3,6.02,60.73
27/11/2016,812.62,136.99,388.54,133.8,10.98,104.28,0,93.13,11.62,13.54,1705.5,14.18,0,544.94,156.41,949.61,47.65,8.03,22.78,7.85,0.64,6.11,0,5.46,0.68,0.79,100,0,31.95,9.17,55.68
28/11/2016,919.74,253.16,399.14,130.03,11.19,76.56,0,95.09,36.3,19.93,1941.15,16.03,0,576.65,177.52,1172.91,47.38,13.04,20.56,6.7,0.58,3.94,0,4.9,1.87,1.03,100,0,29.71,9.15,60.42
29/11/2016,955.94,281.18,400.25,122.39,11.83,70,0,94.1,41.18,23.2,2000.08,16.59,0,575.65,175.4,1237.12,47.79,14.06,20.01,6.12,0.59,3.5,0,4.71,2.06,1.16,100,0,28.78,8.77,61.85
30/11/2016,963.05,298.95,400.75,211.56,10.29,43.87,0,92.03,35.21,15.97,2071.68,16.31,0,657.81,257.06,1262,46.49,14.43,19.34,10.21,0.5,2.12,0,4.44,1.7,0.77,100,0,31.75,12.41,60.92
01/12/2016,978.23,273.1,391.87,200.38,12,50.92,0,96.6,31.46,16.31,2050.88,16.08,0,635.71,243.84,1251.33,47.7,13.32,19.11,9.77,0.58,2.48,0,4.71,1.53,0.8,100,0,31,11.89,61.01
02/12/2016,1081.46,294,376.49,43.37,13.06,57.59,0,100.99,6.04,21.96,1994.94,18.03,0,438.95,62.47,1375.45,54.21,14.74,18.87,2.17,0.65,2.89,0,5.06,0.3,1.1,100,0,22,3.13,68.95
03/12/2016,916.03,209.07,375.2,76.65,8,79.18,0,100.83,12.29,11.56,1788.8,16.49,0,472.13,96.93,1125.1,51.21,11.69,20.97,4.28,0.45,4.43,0,5.64,0.69,0.65,100,0,26.39,5.42,62.9
04/12/2016,803.99,163.49,373.26,157.29,9.25,94.8,0,99.99,36,14.29,1752.34,14.42,0,575.8,202.54,967.48,45.88,9.33,21.3,8.98,0.53,5.41,0,5.71,2.05,0.82,100,0,32.86,11.56,55.21
05/12/2016,1076.87,302.59,372.65,84.14,12.42,57.63,0,97.12,21.97,23,2048.39,17.59,0,491.18,118.53,1379.46,52.57,14.77,18.19,4.11,0.61,2.81,0,4.74,1.07,1.12,100,0,23.98,5.79,67.34
06/12/2016,1061.28,291.98,376.91,142.32,13.15,47.46,0,94.6,6.05,20.31,2054.06,17.07,0,538.43,161.52,1353.26,51.67,14.21,18.35,6.93,0.64,2.31,0,4.61,0.29,0.99,100,0,26.21,7.86,65.88
07/12/2016,792.95,175.65,376.78,379.8,12.29,58.75,0,85.42,14.5,15.55,1911.69,13.12,0,783.38,406.59,968.6,41.48,9.19,19.71,19.87,0.64,3.07,0,4.47,0.76,0.81,100,0,40.98,21.27,50.67
08/12/2016,917.11,184.95,372.34,239.38,14.58,57.5,0,92.41,5.99,14.89,1899.15,14.54,0,632.29,259.95,1102.06,48.29,9.74,19.61,12.6,0.77,3.03,0,4.87,0.32,0.78,100,0,33.29,13.69,58.03
09/12/2016,791.31,173.53,370.36,303.97,16.88,56.72,0,94.17,9.96,18.58,1835.47,13.68,0,701.17,330.81,964.84,43.11,9.45,20.18,16.56,0.92,3.09,0,5.13,0.54,1.01,100,0,38.2,18.02,52.57
10/12/2016,726.6,138.48,372.97,253.09,16.49,60.28,0,97.11,3.22,17.24,1685.48,13.19,0,645.77,272.8,865.08,43.11,8.22,22.13,15.02,0.98,3.58,0,5.76,0.19,1.02,100,0,38.31,16.19,51.33
11/12/2016,739.13,98.39,381.52,234.98,17.45,58.93,0,96.43,21.85,18.9,1667.6,12.37,0,655.81,274.29,837.52,44.32,5.9,22.88,14.09,1.05,3.53,0,5.78,1.31,1.13,100,0,39.33,16.45,50.22
12/12/2016,1051.63,254.03,375.05,107.18,20.07,42.54,0,97.04,4.33,23.49,1975.36,16.72,0,506.63,131.58,1305.66,53.24,12.86,18.99,5.43,1.02,2.15,0,4.91,0.22,1.19,100,0,25.65,6.66,66.1
13/12/2016,1024.59,248.1,381.05,149.41,12.93,33.88,0,92.09,4.36,13.14,1959.54,16.47,0,547.75,166.69,1272.69,52.29,12.66,19.45,7.62,0.66,1.73,0,4.7,0.22,0.67,100,0,27.95,8.51,64.95
14/12/2016,955.31,212.83,384.86,217.17,12.7,29.84,0,76.93,25.18,17.13,1931.95,15.02,0,639.91,255.06,1168.14,49.45,11.02,19.92,11.24,0.66,1.54,0,3.98,1.3,0.89,100,0,33.12,13.2,60.46
15/12/2016,982.5,206.7,387.79,217.68,10.92,31.62,0,97.78,3.82,13.92,1952.72,15.23,0,620.21,232.42,1189.2,50.31,10.59,19.86,11.15,0.56,1.62,0,5.01,0.2,0.71,100,0,31.76,11.9,60.9
16/12/2016,1025.76,211.18,394.11,102.15,14.94,33.95,0,98.4,9.68,14.75,1904.91,16.14,0,520.88,126.77,1236.94,53.85,11.09,20.69,5.36,0.78,1.78,0,5.17,0.51,0.77,100,0,27.34,6.66,64.93
17/12/2016,842.1,165.02,396.66,133.82,15.32,53.27,0,93.08,11.09,15.14,1725.49,14.93,0,556.88,160.23,1007.12,48.8,9.56,22.99,7.76,0.89,3.09,0,5.39,0.64,0.88,100,0,32.27,9.29,58.37
18/12/2016,782.6,179.45,397.98,107.12,16.41,79.95,0,99.38,9.21,13.05,1685.18,15.06,0,530.73,132.75,962.06,46.44,10.65,23.62,6.36,0.97,4.74,0,5.9,0.55,0.77,100,0,31.49,7.88,57.09
19/12/2016,997.5,310.28,397.69,80.28,27.34,36.78,0,99.86,4.6,14.52,1968.83,17.49,0,509.91,112.21,1307.77,50.66,15.76,20.2,4.08,1.39,1.87,0,5.07,0.23,0.74,100,0,25.9,5.7,66.42
20/12/2016,951.97,188.42,397.44,268.97,27.48,32.74,0,85.27,18.97,16.38,1987.65,14.32,0,712.86,315.42,1140.4,47.89,9.48,20,13.53,1.38,1.65,0,4.29,0.95,0.82,100,0,35.86,15.87,57.37
21/12/2016,768.93,173.33,397.08,360.98,34.95,59.77,0,99.21,6.74,18,1919.02,12.89,0,799.76,402.68,942.27,40.07,9.03,20.69,18.81,1.82,3.11,0,5.17,0.35,0.94,100,0,41.68,20.98,49.1
22/12/2016,744.66,174.68,397.31,351.56,30.65,42.98,0,100.49,28.11,18.45,1888.89,12.81,0,807.63,410.32,919.35,39.42,9.25,21.03,18.61,1.62,2.28,0,5.32,1.49,0.98,100,0,42.76,21.72,48.67
23/12/2016,558.12,163.8,400.19,413.85,32.24,69.47,0,102.1,4.49,13.25,1757.5,11.71,0,850.76,450.58,721.92,31.76,9.32,22.77,23.55,1.83,3.95,0,5.81,0.26,0.75,100,0,48.41,25.64,41.08
24/12/2016,387.64,101.46,400.62,445.51,33.49,94.03,0,97.67,10.06,18.21,1588.68,9.09,0,889.68,489.06,489.09,24.4,6.39,25.22,28.04,2.11,5.92,0,6.15,0.63,1.15,100,0,56,30.78,30.79
25/12/2016,253.75,100.61,401.26,436.96,38.49,74.02,0,98.3,10.74,15.94,1430.06,8.17,0,887.45,486.19,354.36,17.74,7.04,28.06,30.55,2.69,5.18,0,6.87,0.75,1.11,100,0,62.06,34,24.78
26/12/2016,343.24,89.57,401.52,409.3,45.57,54.83,0,101.72,28.36,18.48,1492.59,8.51,0,884.75,483.23,432.81,23,6,26.9,27.42,3.05,3.67,0,6.81,1.9,1.24,100,0,59.28,32.38,29
27/12/2016,667.56,146.84,399.58,184.77,53.57,68.73,0,101.18,24.61,19.38,1666.22,12.91,0,662.52,262.95,814.4,40.06,8.81,23.98,11.09,3.21,4.13,0,6.07,1.48,1.16,100,0,39.76,15.78,48.88
28/12/2016,771.23,182.54,385.88,165.04,46.1,88.62,0,101.46,28.02,16.49,1785.39,14.14,0,625.04,239.16,953.77,43.2,10.22,21.61,9.24,2.58,4.96,0,5.68,1.57,0.92,100,0,35.01,13.4,53.42
29/12/2016,735.36,176.74,380.85,215.07,48.84,89.56,0,102.51,33.55,20.1,1802.59,13.63,0,678.31,297.46,912.11,40.79,9.81,21.13,11.93,2.71,4.97,0,5.69,1.86,1.11,100,0,37.63,16.5,50.6
30/12/2016,707.74,170.46,375.5,269.21,42.79,79.65,0,101.88,13.08,12.52,1772.85,13.43,0,700.59,325.08,878.21,39.92,9.62,21.18,15.18,2.41,4.49,0,5.75,0.74,0.71,100,0,39.52,18.34,49.54
31/12/2016,505.75,194.91,351.28,304.8,46.63,85.06,0,101.86,9.14,17.6,1617.04,13.11,0,711.85,360.57,700.66,31.28,12.05,21.72,18.85,2.88,5.26,0,6.3,0.57,1.09,100,0,44.02,22.3,43.33
01/01/2017,464.11,169.68,351.84,329.44,46.12,93.11,0,102.01,5.63,13.51,1575.46,12.18,0,733.04,381.2,633.79,29.46,10.77,22.33,20.91,2.93,5.91,0,6.47,0.36,0.86,100,0,46.53,24.2,40.23
02/01/2017,708.16,190.6,362.66,222.24,43.14,58.2,0,101.32,37.59,16.3,1740.22,13.92,0,665.63,302.97,898.76,40.69,10.95,20.84,12.77,2.48,3.34,0,5.82,2.16,0.94,100,0,38.25,17.41,51.65
03/01/2017,764.02,240.23,357.44,375.28,40.68,64.41,0,82.12,19.74,12.54,1956.47,14,0,793.15,435.71,1004.25,39.05,12.28,18.27,19.18,2.08,3.29,0,4.2,1.01,0.64,100,0,40.54,22.27,51.33
04/01/2017,896,268.92,354.41,265.29,42.22,51.58,0,101.2,15.65,15.77,2011.05,15.28,0,677.57,323.16,1164.92,44.55,13.37,17.62,13.19,2.1,2.56,0,5.03,0.78,0.78,100,0,33.69,16.07,57.93
05/01/2017,1014.48,291.56,354.97,138.36,44.66,67.02,0,101.69,36.75,21.02,2070.52,16.76,0,574.74,219.77,1306.04,49,14.08,17.14,6.68,2.16,3.24,0,4.91,1.78,1.02,100,0,27.76,10.61,63.08
06/01/2017,940.78,287.12,355.35,240.41,43.08,51.79,0,100.95,6.21,20.55,2046.25,16.07,0,645.06,289.7,1227.9,45.98,14.03,17.37,11.75,2.11,2.53,0,4.93,0.3,1,100,0,31.52,14.16,60.01
07/01/2017,904.73,267.59,338.51,84.67,38.6,56.84,0,101.73,4.77,18.59,1816.02,17.3,0,466.55,128.04,1172.32,49.82,14.73,18.64,4.66,2.13,3.13,0,5.6,0.26,1.02,100,0,25.69,7.05,64.55
08/01/2017,823.7,206.34,363.36,110.77,37.31,65.92,0,100.37,9.78,14.48,1732.04,15.85,0,521.22,157.86,1030.05,47.56,11.91,20.98,6.4,2.15,3.81,0,5.79,0.56,0.84,100,0,30.09,9.11,59.47
09/01/2017,742.51,223.61,378.15,385.19,40.19,44.52,0,100.75,6.16,14.77,1935.85,13.47,0,809.69,431.54,966.12,38.36,11.55,19.53,19.9,2.08,2.3,0,5.2,0.32,0.76,100,0,41.83,22.29,49.91
10/01/2017,753.56,266.98,367.8,389.91,42.01,38.87,0,101.09,12.87,17.32,1990.4,14.07,0,812.58,444.78,1020.54,37.86,13.41,18.48,19.59,2.11,1.95,0,5.08,0.65,0.87,100,0,40.83,22.35,51.27
11/01/2017,617.76,273.11,343.36,469.88,39.24,62.19,0,100.96,24.84,16.53,1947.86,13.57,0,877.32,533.95,890.87,31.71,14.02,17.63,24.12,2.01,3.19,0,5.18,1.28,0.85,100,0,45.04,27.41,45.74
12/01/2017,778.95,325.97,339.09,359.7,42.44,64.95,0,100.23,4.77,25.33,2041.44,15.45,0,746,406.92,1104.92,38.16,15.97,16.61,17.62,2.08,3.18,0,4.91,0.23,1.24,100,0,36.54,19.93,54.12
13/01/2017,695.32,346.96,318.08,434.82,40.21,61.15,0,100.12,24.81,19.93,2041.4,15.2,0,817.92,499.84,1042.28,34.06,17,15.58,21.3,1.97,3,0,4.9,1.22,0.98,100,0,40.07,24.49,51.06
14/01/2017,747.56,308.19,305.03,278.8,38.08,67.24,0,99.99,27.03,16.1,1888.03,16.17,0,648.95,343.92,1055.75,39.59,16.32,16.16,14.77,2.02,3.56,0,5.3,1.43,0.85,100,0,34.37,18.22,55.92
15/01/2017,736.88,327.39,308.99,201.07,38.53,71.42,0,100.08,5.95,16.87,1807.17,17.29,0,554.54,245.54,1064.27,40.78,18.12,17.1,11.13,2.13,3.95,0,5.54,0.33,0.93,100,0,30.69,13.59,58.89
16/01/2017,1018.59,370.34,323.29,101.3,40.76,43.96,0,92.45,6.08,22.81,2019.58,18.62,0,471.43,148.15,1388.93,50.44,18.34,16.01,5.02,2.02,2.18,0,4.58,0.3,1.13,100,0,23.34,7.34,68.77
17/01/2017,1083.47,371.3,329.81,83.57,42.76,36.87,0,69.46,16.4,19.28,2052.92,18.84,0,472.54,142.73,1454.77,52.78,18.09,16.07,4.07,2.08,1.8,0,3.38,0.8,0.94,100,0,23.02,6.95,70.86
18/01/2017,1045.34,354.93,340.45,113.58,40.83,45.07,0,87.1,22.4,16.34,2066.04,18.27,0,517.25,176.81,1400.27,50.6,17.18,16.48,5.5,1.98,2.18,0,4.22,1.08,0.79,100,0,25.04,8.56,67.78
19/01/2017,998.17,369.26,352.9,75.05,39.38,39.07,0,100.4,25.94,18.02,2018.2,18.64,0,493.27,140.37,1367.43,49.46,18.3,17.49,3.72,1.95,1.94,0,4.97,1.29,0.89,100,0,24.44,6.96,67.76
20/01/2017,1003.42,373.11,359.71,84.8,39.16,38.32,0,102.23,44.71,18.28,2063.74,18.4,0,528.38,168.67,1376.53,48.62,18.08,17.43,4.11,1.9,1.86,0,4.95,2.17,0.89,100,0,25.6,8.17,66.7
21/01/2017,893.55,294.39,371.79,104.08,31.68,65.69,0,101.92,23.99,17.13,1904.22,17.31,0,531.54,159.75,1187.94,46.92,15.46,19.52,5.47,1.66,3.45,0,5.35,1.26,0.9,100,0,27.91,8.39,62.38
22/01/2017,907.4,307.77,379.7,45.27,26.45,65.32,0,102.58,30.68,15.34,1880.52,18.03,0,482.1,102.4,1215.17,48.25,16.37,20.19,2.41,1.41,3.47,0,5.45,1.63,0.82,100,0,25.64,5.45,64.62
23/01/2017,1002.98,404.3,381.9,80.18,24.18,44.09,0,103.89,23.47,20.82,2085.82,18.86,0,509.74,127.84,1407.28,48.09,19.38,18.31,3.84,1.16,2.11,0,4.98,1.13,1,100,0,24.44,6.13,67.47
24/01/2017,889.82,376.48,382.21,218,21.49,37.2,0,102.91,32.87,17.42,2078.41,17.3,0,654.58,272.37,1266.31,42.81,18.11,18.39,10.49,1.03,1.79,0,4.95,1.58,0.84,100,0,31.49,13.1,60.93
25/01/2017,808.74,387.86,382.56,310.32,19.46,36.76,0,102.25,26.17,16.89,2091.01,16.66,0,738.51,355.95,1196.59,38.68,18.55,18.3,14.84,0.93,1.76,0,4.89,1.25,0.81,100,0,35.32,17.02,57.23
26/01/2017,863.3,368.91,382.87,305.51,25.68,60.61,0,101.06,8.44,22.42,2138.79,16.56,0,722.5,339.63,1232.2,40.36,17.25,17.9,14.28,1.2,2.83,0,4.73,0.39,1.05,100,0,33.78,15.88,57.61
27/01/2017,877.06,379.47,382.42,271.96,23.3,58.65,0,102.1,16.68,20.26,2131.89,17.04,0,694.36,311.94,1256.54,41.14,17.8,17.94,12.76,1.09,2.75,0,4.79,0.78,0.95,100,0,32.57,14.63,58.94
28/01/2017,783.29,245.93,361.55,203.42,19.41,72.36,0,102.14,27.34,17.74,1833.18,15.65,0,611.72,250.17,1029.21,42.73,13.42,19.72,11.1,1.06,3.95,0,5.57,1.49,0.97,100,0,33.37,13.65,56.14
29/01/2017,838.08,232.88,355.83,151.26,19.48,78.15,0,101.83,16.62,21.52,1815.64,16.02,0,543.19,187.36,1070.95,46.16,12.83,19.6,8.33,1.07,4.3,0,5.61,0.92,1.19,100,0,29.92,10.32,58.98
30/01/2017,945.16,278.69,356.24,208.29,19.31,52.44,0,101.19,9.2,16.39,1986.91,16.49,0,593.04,236.8,1223.84,47.57,14.03,17.93,10.48,0.97,2.64,0,5.09,0.46,0.82,100,0,29.85,11.92,61.6
